SURVYEAR	NCESSCH	FIPST	LEAID	SCHNO	STID	SEASCH	LEANM	SCHNAM	PHONE	MSTREE	MCITY	MSTATE	MZIP	MZIP4	LSTREE	LCITY	LSTATE	LZIP	LZIP4	TYPE	STATUS	ULOCAL	LATCOD	LONCOD	CONUM	CONAME	CDCODE	GSLO	GSHI	CHARTR
2011	040007100832	04	0400071	00832	4362	5550	BRIGHT BEGINNINGS SCHOOL  INC.	BRIGHT BEGINNINGS SCHOOL #1	4808211404	400 N. ANDERSEN BLVD.	CHANDLER	AZ	85224		400 NORTH ANDERSEN BLVD	CHANDLER	AZ	85224		1	1	21	33.308508	-111.874099	04013	MARICOPA COUNTY	0406	KG	06	1
2011	040007200834	04	0400072	00834	4363	5552	MONTESSORI EDUCATION CENTRE CHARTER SCHOOL	MONTESSORI EDUCATION CENTRE CHARTER SCHOOL - MESA	4809268375	2834 EAST SOUTHERN AVENUE	MESA	AZ	85204	5517	2834 EAST SOUTHERN AVE	MESA	AZ	85204	5517	1	1	11	33.393979	-111.769652	04013	MARICOPA COUNTY	0406	KG	06	1
2011	040007202264	04	0400072	02264	4363	79707	MONTESSORI EDUCATION CENTRE CHARTER SCHOOL	MONTESSORI EDUCATION CENTRE CHARTER SCHOOL - NORTH	4809268375	815 N. GILBERT RD.	MESA	AZ	85203		815 NORTH GILBERT RD	MESA	AZ	85203		1	1	11	33.430376	-111.787495	04013	MARICOPA COUNTY	0406	KG	06	1
2011	040007401604	04	0400074	01604	4383	5596	KINGMAN ACADEMY OF LEARNING	KINGMAN ACADEMY OF LEARNING - PRIMARY SCHOOL	9286922500	3400 N. BURBANK ST.	KINGMAN	AZ	86409		3400 NORTH BURBANK ST	KINGMAN	AZ	86409		1	1	33	35.222480	-114.027350	04015	MOHAVE COUNTY	0402	KG	02	1
2011	040007401605	04	0400074	01605	4383	5597	KINGMAN ACADEMY OF LEARNING	KINGMAN ACADEMY OF LEARNING - INTERMEDIATE SCHOOL	9286813200	3410 N. BURBANK ST.	KINGMAN	AZ	86409		3419 HARRISON ST	KINGMAN	AZ	86409		1	1	33	35.222455	-114.025257	04015	MOHAVE COUNTY	0402	03	05	1
2011	040007401759	04	0400074	01759	4383	6051	KINGMAN ACADEMY OF LEARNING	KINGMAN ACADEMY OF LEARNING - MIDDLE SCHOOL	9286925265	3410 N. BURBANK ST.	KINGMAN	AZ	86409		3269 HARRISON ST	KINGMAN	AZ	86409		1	1	33	35.218533	-114.025496	04015	MOHAVE COUNTY	0402	06	08	1
2011	040007402185	04	0400074	02185	4383	79373	KINGMAN ACADEMY OF LEARNING	KINGMAN ACADEMY OF LEARNING - HIGH SCHOOL	9286812900	3420 N. BURBANK AVE.	KINGMAN	AZ	86409		3420 NORTH BURBANK AVE	KINGMAN	AZ	86409		1	1	33	35.223572	-114.028214	04015	MOHAVE COUNTY	0402	09	12	1
2011	040007500893	04	0400075	00893	4385	5599	YOUNG SCHOLARS ACADEMY CHARTER SCHOOL CORP.	YOUNG SCHOLARS ACADEMY	9287041100	1501 E. VALENCIA RD.	BULLHEAD CITY	AZ	86426		1501 EAST VALENCIA RD	BULLHEAD CITY	AZ	86426		1	1	33	35.033769	-114.595663	04015	MOHAVE COUNTY	0402	KG	08	1
2011	040007700918	04	0400077	00918	4400	5650	CAREER DEVELOPMENT  INC.	NORTHERN AZ ACADEMY FOR CAREER DEV. - WINSLOW	9285363920	502 AIRPORT ROAD	WINSLOW	AZ	86047	9775	502 AIRPORT RD	WINSLOW	AZ	86047	9775	1	1	41	35.018107	-110.716197	04017	NAVAJO COUNTY	0401	09	12	1
2011	040007700943	04	0400077	00943	4400	5652	CAREER DEVELOPMENT  INC.	NORTHERN AZ ACADEMY FOR CAREER DEV. - TAYLOR	9285363920	PO BOX 125	TAYLOR	AZ	85939		1300 NORTH CENTENNIAL BLVD	TAYLOR	AZ	85939		1	1	41	34.480904	-110.097364	04017	NAVAJO COUNTY	0401	09	12	1
2011	040007801006	04	0400078	01006	4421	5860	EDGE SCHOOL  INC.  THE	EDGE HIGH SCHOOL - HIMMEL PARK	5208811389	2555 EAST FIRST STREET	TUCSON	AZ	85716	4153	2555 EAST FIRST ST	TUCSON	AZ	85716	4153	4	1	11	32.235036	-110.934282	04019	PIMA COUNTY	0407	09	12	1
2011	040007801007	04	0400078	01007	4421	6058	EDGE SCHOOL  INC.  THE	EDGE HIGH SCHOOL - SAHUARITA	5208811389	2555 EAST FIRST STREET	TUCSON	AZ	85716		15500 SOUTH SAHUARITA PARK ROA	SAHUARITA	AZ	85629		4	1	42	31.967620	-110.928743	04019	PIMA COUNTY	0408	09	12	1
2011	040007801957	04	0400078	01957	4421	6059	EDGE SCHOOL  INC.  THE	EDGE HIGH SCHOOL - CHILD AND FAMILY RESOURCES	5208811389	2555 EAST FIRST STREET	TUCSON	AZ	85716		2800 EAST BROADWAY	TUCSON	AZ	85716		1	6	11	32.221050	-110.930607	04019	PIMA COUNTY	0407	N	N	1
2011	040007802386	04	0400078	02386	4421	80928	EDGE SCHOOL  INC.  THE	EDGE HIGH SCHOOL - NORTHWEST	5208811389	2555 EAST FIRST STREET	TUCSON	AZ	85716		231 WEST GIACONDA WAY	TUCSON	AZ	85716		1	1	21	32.334442	-110.975643	04019	PIMA COUNTY	0408	09	12	1
2011	040007901008	04	0400079	01008	4422	5861	TUCSON YOUTH DEVELOPMENT/ACE CHARTER HIGH SCHOOL	ALTERNATIVE COMPUTERIZED EDUCATION (ACE) CHARTER H	5206288316	1929 NORTH STONE AVENUE	TUCSON	AZ	85705		1929 NORTH STONE AVE	TUCSON	AZ	85705		4	1	11	32.245757	-110.972279	04019	PIMA COUNTY	0407	09	12	1
2011	040007903035	04	0400079	03035	4422	90286	TUCSON YOUTH DEVELOPMENT/ACE CHARTER HIGH SCHOOL	ACE CHARTER HIGH SCHOOL	5206235843	P.O. BOX 27453	TUCSON	AZ	85726		1915 EAST 36TH ST	TUCSON	AZ	85713		1	1	11	32.192437	-110.942592	04019	PIMA COUNTY	0407	09	12	1
2011	040008101010	04	0400081	01010	4425	5865	PRESIDIO SCHOOL	PRESIDIO HIGH SCHOOL	5208815222	1695 EAST FORT LOWELL ROAD	TUCSON	AZ	85719		1695 EAST FORT LOWELL RD	TUCSON	AZ	85719		1	1	11	32.265323	-110.946866	04019	PIMA COUNTY	0408	KG	12	1
2011	040008200006	04	0400082	00006	4381	5593	COLORADO RIVER UNION HIGH SCHOOL DISTRICT	RIVER VALLEY HIGH SCHOOL	9287681665	2250 E. LAGUNA	MOHAVE VALLEY	AZ	86440		2250 EAST LAGUNA	MOHAVE VALLEY	AZ	86440		1	1	41	34.894317	-114.570477	04015	MOHAVE COUNTY	0402	09	12	2
2011	040008201457	04	0400082	01457	4381	5592	COLORADO RIVER UNION HIGH SCHOOL DISTRICT	MOHAVE HIGH SCHOOL	9287681665	2251 HIGHWAY 95	BULLHEAD CITY	AZ	86442		2251 HWY 95	BULLHEAD CITY	AZ	86442		1	1	33	35.106368	-114.599283	04015	MOHAVE COUNTY	0402	09	12	2
2011	040008203225	04	0400082	03225	4381	90858	COLORADO RIVER UNION HIGH SCHOOL DISTRICT	COLORADO RIVER UNION HIGH SCHOOL DISTRICT-ONLINE	9287681665	PO BOX 21479	BULLHEAD CITY	AZ	86439		5221 HWY 95	FORT MOHAVE	AZ	86426		1	1	33	35.004601	-114.598024	04015	MOHAVE COUNTY	0402	09	12	2
2011	040008301011	04	0400083	01011	4431	5873	PORTABLE PRACTICAL EDUCATIONAL PREPARATION  INC. (PPEP  INC.	PPEP TEC - CELESTINO FERNANDEZ LEARNING CENTER	5208898276	1840 E. BENSON HIGHWAY	TUCSON	AZ	85714		1840 EAST BENSON HWY	TUCSON	AZ	85714		1	1	11	32.167903	-110.943742	04019	PIMA COUNTY	0407	09	12	1
2011	040008301012	04	0400083	01012	4431	5874	PORTABLE PRACTICAL EDUCATIONAL PREPARATION  INC. (PPEP  INC.	PPEP TEC - 'LITO' PENA LEARNING CENTER	5202946997	1840 E. BENSON HWY.	TUCSON	AZ	85714	2342	725 NORTH CENTRAL AVE 113	AVONDALE	AZ	85323	2342	1	1	23	33.442010	-112.349600	04013	MARICOPA COUNTY	0407	09	12	1
2011	040008301014	04	0400083	01014	4431	5876	PORTABLE PRACTICAL EDUCATIONAL PREPARATION  INC. (PPEP  INC.	PPEP TEC - ALICE S. PAUL LEARNING CENTER	5202946997	1840 E. BENSON HWY.	TUCSON	AZ	85714	4031	220 EAST FLORENCE BLVD	CASA GRANDE	AZ	85222	4031	1	1	32	32.879342	-111.753076	04021	PINAL COUNTY	0401	09	12	1
2011	040008301015	04	0400083	01015	4431	5877	PORTABLE PRACTICAL EDUCATIONAL PREPARATION  INC. (PPEP  INC.	PPEP TEC - RAUL H. CASTRO LEARNING CENTER	5202946997	1840 E. BENSON HWY	TUCSON	AZ	85714	2018	530 12TH ST	DOUGLAS	AZ	85607	2018	1	1	33	31.346660	-109.553900	04003	COCHISE COUNTY	0408	09	12	1
2011	040008301016	04	0400083	01016	4431	5878	PORTABLE PRACTICAL EDUCATIONAL PREPARATION  INC. (PPEP  INC.	PPEP TEC - CESAR CHAVEZ LEARNING CENTER	9286278550	PO BOX 6779	SAN LUIS	AZ	85349		1233 NORTH MAIN	SAN LUIS	AZ	85349		1	1	31	32.497970	-114.785300	04027	YUMA COUNTY	0407	09	12	1
2011	040008301017	04	0400083	01017	4431	5879	PORTABLE PRACTICAL EDUCATIONAL PREPARATION  INC. (PPEP  INC.	PPEP TEC - JOSE YEPEZ LEARNING CENTER	9286279648	PO BOX 499	SOMERTON	AZ	85350	2759	115 NORTH COLUMBIA AVE	SOMERTON	AZ	85350	2759	1	1	31	32.597738	-114.705956	04027	YUMA COUNTY	0407	09	12	1
2011	040008301018	04	0400083	01018	4431	5880	PORTABLE PRACTICAL EDUCATIONAL PREPARATION  INC. (PPEP  INC.	PPEP TEC - COLIN L. POWELL LEARNING CENTER	5202946997	1840 E. BENSON HWY	TUCSON	AZ	85714	5843	4116 AVENIDA COCHISE  STES F	SIERRA VISTA	AZ	85635	5843	1	1	33	31.532320	-110.255629	04003	COCHISE COUNTY	0408	09	12	1
2011	040008301020	04	0400083	01020	4431	5882	PORTABLE PRACTICAL EDUCATIONAL PREPARATION  INC. (PPEP  INC.	PPEP TEC - VICTOR SOLTERO LEARNING CENTER	5202909167	8677 E. GOLF LINKS	TUCSON	AZ	85730	3701	8677 EAST GOLF LINKS	TUCSON	AZ	85730	3701	1	1	11	32.191918	-110.807281	04019	PIMA COUNTY	0408	09	12	1
2011	040008301021	04	0400083	01021	4431	5883	PORTABLE PRACTICAL EDUCATIONAL PREPARATION  INC. (PPEP  INC.	PPEP TEC - MANUEL BORJORQUEZ LEARNING CENTER	5202946997	1840 E. BENSON HWY.	TUCSON	AZ	85714	1148	203 BISBEE RD	BISBEE	AZ	85603	1148	1	6	33	31.419801	-109.883828	04003	COCHISE COUNTY	0408	09	12	1
2011	040008301022	04	0400083	01022	4431	5884	PORTABLE PRACTICAL EDUCATIONAL PREPARATION  INC. (PPEP  INC.	PPEP TEC - JOHN DAVID ARNOLD LEARNING CENTER	5205798560	4140 W. INA ROAD	TUCSON	AZ	85741		4140 WEST INA RD	TUCSON	AZ	85741		1	2	21	32.337810	-111.054200	04019	PIMA COUNTY	0408	09	12	1
2011	040008301788	04	0400083	01788	4431	5885	PORTABLE PRACTICAL EDUCATIONAL PREPARATION  INC. (PPEP  INC.	PPEP TEC - EUGENE LOPEZ LEARNING CENTER	5202946997	1840 E. BENSON HWY.	TUCSON	AZ	85714		158 WEST MALEY	WILLCOX	AZ	85643		1	6	33	32.252779	-109.833618	04003	COCHISE COUNTY	0408	N	N	1
2011	040008302557	04	0400083	02557	4431	87681	PORTABLE PRACTICAL EDUCATIONAL PREPARATION  INC. (PPEP  INC.	PPEC TEC - ROBLES JUNCTION LEARNING CENTER	5202946997	1840 E. BENSON HIGHWAY	TUCSON	AZ	85714		10451 SO. SASABE RD	ROBLES JUNCTION	AZ	85735		1	1	42	32.052200	-111.327000	04019	PIMA COUNTY	0407	09	12	1
2011	040008501024	04	0400085	01024	4434	5889	TUCSON URBAN LEAGUE  INC.	TUCSON URBAN LEAGUE ACADEMY	5206223651	2305 SOUTH PARK AVE	TUCSON	AZ	85713	3644	2305 SOUTH PARK AVE	TUCSON	AZ	85713	3644	1	6	11	32.195340	-110.956000	04019	PIMA COUNTY	0407	N	N	1
2011	040008801061	04	0400088	01061	4490	6129	MINGUS MOUNTAIN ESTATE RESIDENTIAL CENTER  INC.	MINGUS MOUNTAIN ACADEMY	6023352072	PO BOX 26485	PRESCOTT VALLEY	AZ	86314	2013	HC 76 HWY 89 A JUNCTION	PRESCOTT VALLEY	AZ	86314		1	6	42	34.643100	-112.187600	04025	YAVAPAI COUNTY	0401	N	N	1
2011	040008901063	04	0400089	01063	4492	6132	SEDONA CHARTER SCHOOL  INC.	SEDONA CHARTER SCHOOL	9282046464	165 KACHINA DRIVE	SEDONA	AZ	86336	4337	165 KACHINA DR	SEDONA	AZ	86336	4337	1	1	41	34.865900	-111.820000	04025	YAVAPAI COUNTY	0401	KG	08	1
2011	040009001066	04	0400090	01066	4493	6133	MINGUS SPRINGS CHARTER SCHOOL	MINGUS SPRINGS CHARTER SCHOOL	9286364766	3600 N SUNSET DRIVE	CHINO VALLEY	AZ	86323	0827	3600 NORTH SUNSET DR	CHINO VALLEY	AZ	86323	0827	1	1	41	34.788398	-112.494417	04025	YAVAPAI COUNTY	0401	KG	08	1
2011	040009201075	04	0400092	01075	4495	6140	FRANKLIN PHONETIC PRIMARY SCHOOL  INC.	FRANKLIN PHONETIC PRIMARY SCHOOL	9287756747	6116 E. HIGHWAY 69	PRESCOTT VALLEY	AZ	86314		6116 EAST HWY 69	PRESCOTT VALLEY	AZ	86314		1	1	23	34.581190	-112.357264	04025	YAVAPAI COUNTY	0401	KG	08	1
2011	040009301086	04	0400093	01086	4496	6141	SKYVIEW SCHOOL  INC.	SKYVIEW SCHOOL	9287761730	125 S. RUSH STREET	PRESCOTT	AZ	86303	4432	125 SOUTH RUSH ST	PRESCOTT	AZ	86303	4432	1	1	13	34.541345	-112.456293	04025	YAVAPAI COUNTY	0401	KG	08	1
2011	040009401109	04	0400094	01109	4508	6192	AZ-TEC HIGH SCHOOL	AZTEC HIGH SCHOOL	9283141918	2330 W. 28TH STREET	YUMA	AZ	85364	6902	2330 WEST 28TH ST	YUMA	AZ	85364	6902	1	1	13	32.677818	-114.646946	04027	YUMA COUNTY	0407	09	12	1
2011	040009501114	04	0400095	01114	4509	6193	YUMA PRIVATE INDUSTRY COUNCIL  INC.	EDUCATIONAL OPPORTUNITY CENTER	9283290990	3834 W. 16TH STREET	YUMA	AZ	85364	8557	3834 WEST 16TH ST	YUMA	AZ	85364	8557	1	1	13	32.699216	-114.669045	04027	YUMA COUNTY	0407	09	12	1
2011	040009601174	04	0400096	01174	4203	4843	MOUNTAIN SCHOOL  INC.	MOUNTAIN SCHOOL	9287792392	311 W CATTLE DRIVE TRAIL	FLAGSTAFF	AZ	86001		311 WEST CATTLE DR TRAIL	FLAGSTAFF	AZ	86001		1	1	13	35.162569	-111.669209	04005	COCONINO COUNTY	0401	KG	06	1
2011	040009701178	04	0400097	01178	4204	4845	NORTHLAND PREPARATORY ACADEMY	NORTHLAND PREPARATORY ACADEMY	9282148776	3300 W. SPARROW AVE.	FLAGSTAFF	AZ	86004		3300 WEST SPARROW AVE	FLAGSTAFF	AZ	86004		1	1	13	35.198890	-111.605400	04005	COCONINO COUNTY	0401	06	12	1
2011	040009801180	04	0400098	01180	4207	4851	FLAGSTAFF JUNIOR ACADEMY	FLAGSTAFF JUNIOR ACADEMY	9287746007	306 W. CEDAR AVENUE	FLAGSTAFF	AZ	86001		306 WEST CEDAR AVE	FLAGSTAFF	AZ	86001		1	1	13	35.212701	-111.645438	04005	COCONINO COUNTY	0401	KG	08	1
2011	040009901182	04	0400099	01182	4216	4878	LIBERTY HIGH SCHOOL	LIBERTY HIGH SCHOOL	9284028024	P.O. BOX 2343	GLOBE	AZ	85502		1438 SOUTH HAGEN RD	GLOBE	AZ	85502		1	1	41	33.379628	-110.776559	04007	GILA COUNTY	0401	09	12	1
2011	040010001714	04	0400100	01714	4294	10730	BALL CHARTER SCHOOLS (HEARN)	HEARN ACADEMY  THE - A BALL CHARTER SCHOOL	6028969160	17606 N. 7TH AVE	PHOENIX	AZ	85022		17606 NORTH 7TH AVE	PHOENIX	AZ	85022		1	1	11	33.644943	-112.083244	04013	MARICOPA COUNTY	0403	KG	08	1
2011	040010101580	04	0400101	01580	4295	5460	OMEGA SCHOOLS D.B.A. OMEGA ACADEMY  INC.	OMEGA ACADEMY	6237762069	17505 N. 79TH AVE..	GLENDALE	AZ	85308		5757 WEST MCDOWELL RD	PHOENIX	AZ	85035		1	1	11	33.465237	-112.183664	04013	MARICOPA COUNTY	0404	KG	04	1
2011	040010101885	04	0400101	01885	4295	78955	OMEGA SCHOOLS D.B.A. OMEGA ACADEMY  INC.	OASIS HIGH SCHOOL	6237762069	17505 N. 79TH AVE.	GLENDALE	AZ	85308		8632 WEST NORTHERN AVE	GLENDALE	AZ	85345		1	1	21	33.553851	-112.245727	04013	MARICOPA COUNTY	0402	09	12	1
2011	040010103090	04	0400101	03090	4295	80981	OMEGA SCHOOLS D.B.A. OMEGA ACADEMY  INC.	S. STURGEON MIDDLE SCHOOL	6237762069	17505 N. 79TH AVE.	GLENDALE	AZ	85308		5757 WEST MCDOWELL RD	PHOENIX	AZ	85035		1	1	11	33.464982	-112.183976	04013	MARICOPA COUNTY	0404	05	08	1
2011	040010103091	04	0400101	03091	4295	80982	OMEGA SCHOOLS D.B.A. OMEGA ACADEMY  INC.	LA PUERTA HIGH SCHOOL	6237762069	17505 N. 79TH AVE.	GLENDALE	AZ	85308		5757 WEST MCDOWELL RD	PHOENIX	AZ	85035		1	1	11	33.464954	-112.183417	04013	MARICOPA COUNTY	0404	09	12	1
2011	040010103092	04	0400101	03092	4295	80983	OMEGA SCHOOLS D.B.A. OMEGA ACADEMY  INC.	C. DOBY MIDDLE SCHOOL	6237762069	17505 N. 79TH AVE.	GLENDALE	AZ	85308		8632 WEST NORTHERN AVE	GLENDALE	AZ	85345		1	1	21	33.553851	-112.245717	04013	MARICOPA COUNTY	0402	05	08	1
2011	040010103093	04	0400101	03093	4295	80984	OMEGA SCHOOLS D.B.A. OMEGA ACADEMY  INC.	STELLAR PREP	6237762069	17505 N. 79TH AVE.	GLENDALE	AZ	85308		8632 WEST NORTHERN AVE	GLENDALE	AZ	85345		1	1	21	33.551900	-112.244700	04013	MARICOPA COUNTY	0402	KG	04	1
2011	040010201582	04	0400102	01582	4303	6036	FRIENDLY HOUSE  INC.	FRIENDLY HOUSE ACADEMIA DEL PUEBLO ELEM	6022571870	PO BOX 3695	PHOENIX	AZ	85031		201 EAST DURANGO ST	PHOENIX	AZ	85004		1	1	11	33.429180	-112.071092	04013	MARICOPA COUNTY	0404	KG	08	1
2011	040010301724	04	0400103	01724	4323	10737	OMBUDSMAN EDUCATIONAL SERVICES  LTD. A SUBSIDIARY OF EDUCATI	OMBUDSMAN - CHARTER WEST	6025648102	3624 WEST BELL ROAD	GLENDALE	AZ	85308		3624 WEST BELL RD	GLENDALE	AZ	85308		1	1	11	33.640565	-112.136416	04013	MARICOPA COUNTY	0403	09	12	1
2011	040010302008	04	0400103	02008	4323	78814	OMBUDSMAN EDUCATIONAL SERVICES  LTD. A SUBSIDIARY OF EDUCATI	OMBUDSMAN - CHARTER METRO	8008339235	13832 N. 32ND ST., STE 218 BLD	PHOENIX	AZ	85032		4220 WEST NORTHERN AVE	PHOENIX	AZ	85051		1	1	11	33.553317	-112.149118	04013	MARICOPA COUNTY	0403	09	12	1
2011	040010302139	04	0400103	02139	4323	79174	OMBUDSMAN EDUCATIONAL SERVICES  LTD. A SUBSIDIARY OF EDUCATI	OMBUDSMAN - CHARTER NORTHEAST	8008339235	13832 N. 32ND ST., STE 218 BLD	PHOENIX  AZ	AZ	85032		3242 EAST BELL RD	PHOENIX	AZ	85032		1	1	11	33.641740	-112.011063	04013	MARICOPA COUNTY	0403	09	12	1
2011	040010302329	04	0400103	02329	4323	80026	OMBUDSMAN EDUCATIONAL SERVICES  LTD. A SUBSIDIARY OF EDUCATI	OMBUDSMAN - CHARTER NORTHWEST	8008339235	13832 N. 32ND ST., STE 218 BLD	PHOENIX	AZ	60048		9516 WEST PEORIA AVE	PEORIA	AZ	85345		1	1	21	33.581325	-112.264203	04013	MARICOPA COUNTY	0402	09	12	1
2011	040010302945	04	0400103	02945	4323	89826	OMBUDSMAN EDUCATIONAL SERVICES  LTD. A SUBSIDIARY OF EDUCATI	OMBUDSMAN - CHARTER PANTANO	5202903062	150 N. PANTANO	TUCSON	AZ	85710		150 NORTH PANTANO	TUCSON	AZ	85710		1	6	11	32.223192	-110.823833	04019	PIMA COUNTY	0408	N	N	1
2011	040010401584	04	0400104	01584	4324	5494	GLOBAL RENAISSANCE ACADEMY OF DISTINGUISHED EDUCATION	GRAND CANYON COLLEGE PREPARATORY CHARTER SCHOOL	4802333622	7541 SOUTH WILLOW DRIVE	TEMPE	AZ	85283		7541 SOUTH WILLOW DR	TEMPE	AZ	85283		1	1	12	33.350741	-111.914317	04013	MARICOPA COUNTY	0405	06	12	1
2011	040010501587	04	0400105	01587	4328	5499	DCS PARTNER  INC. DBA DESTINY COMMUNITY SCHOOL.	DESTINY COMMUNITY SCHOOL	4803258950	4710 E. BASELINE RD.	MESA	AZ	85206		4710 EAST BASELINE RD	MESA	AZ	85206		1	1	21	33.379258	-111.732462	04013	MARICOPA COUNTY	0406	KG	08	1
2011	040010601892	04	0400106	01892	4331	6344	ARIZONA AGRIBUSINESS & EQUINE CENTER  INC.	AAEC PARADISE VALLEY	6022438004	17811 NORTH 32ND STREET	PHOENIX	AZ	85032	8501	17811 NORTH 32ND ST	PHOENIX	AZ	85032	8501	1	1	11	33.648516	-112.011483	04013	MARICOPA COUNTY	0403	09	12	1
2011	040010701590	04	0400107	01590	4334	5506	INTERNATIONAL COMMERCE SECONDARY SCHOOLS  INC.	HUMANITIES AND SCIENCES HIGH SCHOOL - PHOENIX	6026501333	5201 N. 7TH STREET	PHOENIX	AZ	85014		5201 NORTH 7TH ST	PHOENIX	AZ	85014		1	1	11	33.513239	-112.064352	04013	MARICOPA COUNTY	0404	09	12	1
2011	040010702650	04	0400107	02650	4334	88232	INTERNATIONAL COMMERCE SECONDARY SCHOOLS  INC.	INTERNATIONAL COMMERCE HIGH SCHOOL - PHOENIX	6026501116	5201 N. 7TH STREET	PHOENIX	AZ	85014		5201 NORTH 7TH ST	PHOENIX	AZ	85014		1	1	11	33.513116	-112.064516	04013	MARICOPA COUNTY	0404	09	12	1
2011	040010801591	04	0400108	01591	4337	5511	HUMANITIES AND SCIENCES ACADEMY OF THE UNITED STATES  INC.	INTERNATIONAL COMMERCE INSTITUTE	6026501116	5201 N. 7TH STREET.	PHOENIX	AZ	85014		5201 NORTH 7TH STREET.	PHOENIX	AZ	85014		1	6	11	33.513226	-112.064516	04013	MARICOPA COUNTY	0404	N	N	1
2011	040010802015	04	0400108	02015	4337	78963	HUMANITIES AND SCIENCES ACADEMY OF THE UNITED STATES  INC.	INTERNATIONAL COMMERCE HIGH SCHOOL - TSAILE	6026501116	C/O DINE COLLEGE	TSAILE	AZ	86556		DINE COLLEGE BUILDING AJ	TSAILE	AZ	86556		1	6	43	36.293335	-109.216810	04001	APACHE COUNTY	0401	N	N	1
2011	040010802145	04	0400108	02145	4337	79042	HUMANITIES AND SCIENCES ACADEMY OF THE UNITED STATES  INC.	INTERNATIONAL COMMERCE HIGH SCHOOL - TEMPE	6026501116	1105 E. BROADWAY ROAD	TEMPE	AZ	85282		1105 EAST BROADWAY RD	TEMPE	AZ	85282		1	1	12	33.407069	-111.922260	04013	MARICOPA COUNTY	0405	09	12	1
2011	040010802146	04	0400108	02146	4337	79623	HUMANITIES AND SCIENCES ACADEMY OF THE UNITED STATES  INC.	HUMANITIES AND SCIENCE HIGH SCHOOL - TEMPE	6026501116	5201 NORTH 7TH STREET	PHOENIX	AZ	85014		1105 EAST BROADWAY RD	TEMPE	AZ	85282		1	1	12	33.407005	-111.922209	04013	MARICOPA COUNTY	0405	09	12	1
2011	040010803162	04	0400108	03162	4337	81181	HUMANITIES AND SCIENCES ACADEMY OF THE UNITED STATES  INC.	HUMANITIES AND SCIENCES ACADEMY ARIZONA	6026501116	5201 NORTH 7TH STREET	PHOENIX	AZ	85014		1105 EAST BROADWAY RD	TEMPE	AZ	85282		1	1	12	33.407005	-111.922209	04013	MARICOPA COUNTY	0405	KG	12	1
2011	040010901592	04	0400109	01592	4338	5512	PHOENIX ADVANTAGE CHARTER SCHOOL  INC.	PHOENIX ADVANTAGE CHARTER SCHOOL	6022638777	3738 N. 16TH STREET	PHOENIX	AZ	85016		3738 NORTH 16TH ST	PHOENIX	AZ	85016		1	1	11	33.491463	-112.048708	04013	MARICOPA COUNTY	0404	KG	08	1
2011	040011101594	04	0400111	01594	4347	5521	ALLEN-COCHRAN ENTERPRISES  INC.	CENTER FOR EDUCATIONAL EXCELLENCE	4806321940	1700 E. ELLIOT, #9	TEMPE	AZ	85284		1700 EAST ELLIOT 9	TEMPE	AZ	85284		1	1	12	33.350468	-111.912694	04013	MARICOPA COUNTY	0405	KG	08	1
2011	040011201595	04	0400112	01595	4348	5522	AMERICAN LEADERSHIP ACADEMY  INC.	AMERICAN LEADERSHIP ACADEMY	4809883204	3155 S. SANTAN VILLAGE PKWY	GILBERT	AZ	85295		3155 SOUTH SANTAN VILLAGE PARK	GILBERT	AZ	85295		1	1	21	33.292341	-111.738297	04013	MARICOPA COUNTY	0406	KG	12	1
2011	040011203179	04	0400112	03179	4348	90769	AMERICAN LEADERSHIP ACADEMY  INC.	AMERICAN LEADERSHIP ACADEMY - QUEEN CREEK	4809883204	17019 SOUTH GREENFIELD ROAD	GILBERT	AZ	85295		22721 SOUTH ELLSWORTH RD	QUEEN CREEK	AZ	85142		1	1	41	33.240586	-111.634467	04013	MARICOPA COUNTY	0406	09	12	1
2011	040011203279	04	0400112	03279	4348	91173	AMERICAN LEADERSHIP ACADEMY  INC.	ALA SAN TAN	4804202100	34696 N VILLAGE LANE	SAN TAN VALLEY	AZ	85142		34696 NORTH VILLAGE LN	SAN TAN VALLEY	AZ	85142		1	3	42	33.189800	-111.590929	04021	PINAL COUNTY	0406	KG	08	1
2011	040011301601	04	0400113	01601	4356	5539	FOUNTAIN HILLS CHARTER SCHOOL	FOUNTAIN HILLS CHARTER SCHOOL	4808370046	P.O. BOX 18419	FOUNTAIN HILLS	AZ	85269		16751 EAST GLENBROOK BLVD	FOUNTAIN HILLS	AZ	85268		1	1	31	33.624543	-111.718165	04013	MARICOPA COUNTY	0405	KG	08	1
2011	040011401616	04	0400114	01616	4423	5862	CPLC COMMUNITY SCHOOLS DBA CALLI OLLIN HIGH SCHOOL	CALLI OLLIN HIGH SCHOOL	5208823029	200 N. STONE AVE.	TUCSON	AZ	85701	1208	200 NORTH STONE AVE	TUCSON	AZ	85701	1208	1	2	11	32.224390	-110.971600	04019	PIMA COUNTY	0407	09	12	1
2011	040011501617	04	0400115	01617	4426	5866	HERMOSA MONTESSORI CHARTER SCHOOL	HERMOSA MONTESSORI CHARTER	5207495518	12051 E. FT. LOWELL	TUCSON	AZ	85749		12051 EAST FT. LOWELL	TUCSON	AZ	85749		1	1	41	32.266595	-110.734797	04019	PIMA COUNTY	0408	KG	08	1
